,mileage,make,model,fuel,gear,offerType,price,hp,year
19578,6892,1,38,0,0,0,15990,116.0,2019
19579,23700,7,54,0,0,0,15990,125.0,2019
19580,7322,2,92,0,0,2,15990,101.0,2019
19581,2000,10,195,0,0,1,15990,120.0,2019
19582,5,6,62,0,0,1,15990,90.0,2019
19583,18475,5,131,0,0,0,16090,131.0,2019
19584,9784,5,131,0,0,0,16180,110.0,2019
19585,50,10,195,0,0,0,16190,120.0,2019
19586,11300,15,100,2,0,0,16249,116.0,2019
19587,13406,6,209,0,0,0,16250,120.0,2019
19588,22900,15,100,2,0,0,16250,116.0,2019
19589,20538,0,97,2,0,0,16278,75.0,2019
19590,7250,3,3,0,0,0,16390,131.0,2019
19591,2525,6,62,0,0,0,16390,90.0,2019
19592,11000,1,53,6,0,2,16450,90.0,2019
19593,22114,4,45,1,1,0,16450,101.0,2019
19594,74176,17,76,2,0,0,16480,116.0,2019
19595,164548,1,252,2,1,0,16480,150.0,2019
19596,20,5,16,0,0,0,15990,75.0,2020
19597,12250,5,22,0,0,0,15995,110.0,2020
19598,13255,5,16,0,0,0,16190,101.0,2020
19599,15650,5,16,0,0,0,16190,101.0,2020
19600,9200,7,112,0,0,0,16250,101.0,2020
19601,145,3,57,0,0,0,16280,101.0,2020
19602,20000,7,43,0,0,3,16295,95.0,2020
19603,12000,0,12,0,0,0,16350,95.0,2020
19604,10400,7,43,0,0,0,16390,95.0,2020
19605,10,2,92,5,0,0,16390,101.0,2020
19606,14270,5,16,0,0,0,16390,101.0,2020
19607,50,10,195,0,0,1,16390,120.0,2020
19608,2600,10,118,2,0,2,16400,105.0,2020
19609,22972,5,22,0,0,0,16445,145.0,2020
19610,7900,17,187,0,0,2,16449,116.0,2020
19611,50,12,290,0,0,0,16450,131.0,2020
19612,20,16,114,0,0,1,16450,110.0,2020
19613,20,16,114,0,0,1,16450,110.0,2020
19614,20,12,290,2,0,1,19990,116.0,2021
19615,20,12,290,2,0,1,19990,116.0,2021
19616,20,12,290,2,0,1,19990,116.0,2021
19617,662,4,219,0,0,0,19990,116.0,2021
19618,10,7,43,1,0,0,19990,125.0,2021
19619,500,5,16,0,0,0,19990,101.0,2021
19620,50,7,43,0,0,0,19990,125.0,2021
19621,20,2,98,4,1,1,19990,136.0,2021
19622,20,17,288,0,0,1,20350,110.0,2021
19623,20,17,288,0,0,1,20350,110.0,2021
19624,7,0,229,0,0,0,20370,110.0,2021
19625,10,0,229,0,0,1,20399,110.0,2021
19626,500,11,51,0,0,2,20490,140.0,2021
19627,500,11,51,0,0,2,20490,140.0,2021
19628,20,17,288,0,0,1,20550,110.0,2021
19629,150,5,22,0,0,0,20690,131.0,2021
19630,10,1,111,0,0,3,20750,110.0,2021
19631,10,1,111,0,0,1,20750,110.0,2021
19632,10,11,238,0,0,1,20750,132.0,2021
19633,10,2,91,0,0,0,20790,91.0,2021
19634,197524,28,299,2,1,0,6000,163.0,2011
19635,131000,3,453,2,0,0,6000,109.0,2011
19636,122000,11,94,2,0,0,6000,90.0,2011
19637,90600,4,45,0,0,0,6100,99.0,2011
19638,118800,2,77,0,0,0,6100,131.0,2011
19639,177000,5,151,2,1,0,6100,184.0,2011
19640,151065,17,76,0,0,0,6190,102.0,2011
19641,79770,3,117,0,0,0,6245,120.0,2011
19642,59300,7,43,0,0,0,6250,97.0,2011
19643,185000,16,81,2,1,0,6299,136.0,2011
19644,131025,7,24,0,0,0,6299,150.0,2011
19645,134400,30,454,2,0,0,6299,170.0,2011
19646,100000,4,4,0,0,0,6300,99.0,2011
19647,98900,7,54,0,0,0,6300,125.0,2011
19648,153000,0,35,0,0,0,6350,140.0,2011
19649,143000,0,0,0,0,0,6400,105.0,2011
19650,111200,0,12,0,0,0,6400,105.0,2011
19651,12480,7,43,0,0,0,6444,60.0,2011
19653,107000,0,0,0,0,0,6450,105.0,2011
19654,181000,7,24,2,1,0,6890,140.0,2012
19655,70500,10,106,0,0,0,6890,69.0,2012
19656,114800,16,114,2,0,0,6890,90.0,2012
19657,99990,19,59,0,0,0,6890,94.0,2012
19658,69999,46,398,0,0,0,6899,140.0,2012
19659,99000,12,290,2,0,0,6900,107.0,2012
19660,100000,14,29,0,0,0,6900,75.0,2012
19662,206000,13,30,7,0,0,6900,163.0,2012
19663,50000,12,18,0,0,0,6900,105.0,2012
19664,42100,17,65,0,0,0,6930,75.0,2012
19665,176000,17,76,2,0,0,6950,140.0,2012
19666,116000,3,3,0,0,0,6950,120.0,2012
19667,135000,17,76,2,1,0,6950,105.0,2012
19669,169520,18,168,2,0,0,6990,111.0,2012
19670,123000,0,0,0,0,0,6990,80.0,2012
19671,57100,7,43,0,0,0,6990,82.0,2012
19672,132000,5,110,2,0,0,6990,105.0,2012
19673,59953,7,43,0,0,0,6990,82.0,2012
19674,214000,9,143,0,1,0,8000,200.0,2013
19675,150000,17,76,2,1,0,8000,105.0,2013
19676,181080,9,39,2,0,0,8100,90.0,2013
19677,69800,0,12,0,0,0,8100,90.0,2013
19678,181000,5,124,2,0,0,8200,131.0,2013
19679,164750,5,138,2,0,0,8250,165.0,2013
19680,141800,22,72,2,0,0,8250,131.0,2013
19681,60229,21,63,0,1,0,8270,71.0,2013
19682,60229,21,63,0,1,0,8270,71.0,2013
19683,87000,5,9,0,1,0,8300,120.0,2013
19684,75100,4,45,1,1,0,8300,75.0,2013
19685,76750,14,29,0,0,0,8350,98.0,2013
19686,68833,21,63,0,1,0,8370,71.0,2013
19688,109000,2,5,2,1,0,8450,110.0,2013
19689,29300,21,63,0,1,0,8450,71.0,2013
19690,155950,15,203,2,0,0,8470,90.0,2013
19691,44100,7,24,0,0,0,8490,125.0,2013
19692,78000,3,57,2,0,0,8490,114.0,2013
19693,97900,0,12,0,0,0,8490,105.0,2013
19694,120000,2,5,2,1,0,8500,110.0,2014
19696,78800,3,3,0,0,0,8597,131.0,2014
19697,94100,5,22,2,0,0,8599,110.0,2014
19698,37000,7,43,0,0,0,8599,82.0,2014
19699,103000,3,3,2,0,0,8600,92.0,2014
19700,89809,3,57,0,0,0,8650,156.0,2014
19701,95000,13,36,0,0,0,8650,102.0,2014
19702,89829,7,112,0,0,0,8690,125.0,2014
19703,72500,1,53,0,0,0,8690,105.0,2014
19704,100000,4,41,2,0,0,8700,111.0,2014
19705,30000,10,158,0,0,0,8700,69.0,2014
19706,80590,5,6,2,0,0,8700,125.0,2014
19707,74000,5,28,2,1,0,8700,131.0,2014
19708,147000,5,28,2,-1,0,8750,163.0,2014
19709,127300,1,38,0,0,0,8790,110.0,2014
19710,110700,5,6,2,0,0,8799,110.0,2014
19711,166000,13,49,0,0,0,8799,136.0,2014
19712,146600,3,411,2,0,0,8800,128.0,2014
19713,194000,15,261,2,1,0,8800,120.0,2014
19714,99000,2,206,0,0,0,8999,114.0,2015
19716,36000,5,16,0,0,0,8999,90.0,2015
19717,27500,7,43,0,0,0,9000,101.0,2015
19718,180000,7,79,2,1,0,9000,150.0,2015
19719,128000,7,24,2,0,0,9000,120.0,2015
19720,42412,7,43,0,0,0,9000,80.0,2015
19721,117837,10,296,0,0,0,9100,140.0,2015
19723,62000,22,96,2,0,0,9100,110.0,2015
19724,40000,4,45,0,0,0,9100,69.0,2015
19725,17800,10,158,0,0,0,9200,69.0,2015
19726,126725,0,0,2,0,0,9250,105.0,2015
19727,215500,2,321,2,0,0,9282,120.0,2015
19728,54880,0,12,0,0,0,9290,75.0,2015
19729,186000,28,156,2,0,0,9349,120.0,2015
19730,22500,21,69,0,0,0,9350,71.0,2015
19731,90000,17,48,0,0,0,9395,105.0,2015
19732,109715,5,124,0,0,0,9399,116.0,2015
19733,159000,17,76,2,1,0,9399,110.0,2015
19734,113000,17,52,0,0,0,8490,90.0,2016
19735,45597,2,102,0,0,0,8490,90.0,2016
19736,35000,21,69,0,0,0,8495,71.0,2016
19737,96623,0,12,0,0,0,8499,90.0,2016
19738,119600,5,110,2,0,0,8500,95.0,2016
19739,171500,5,28,2,0,0,8500,136.0,2016
19740,64718,18,99,0,0,0,8500,110.0,2016
19741,60000,5,16,0,0,0,8500,90.0,2016
19742,74800,38,340,0,0,0,8500,82.0,2016
19743,41000,3,57,0,0,0,8500,82.0,2016
19744,174000,7,24,2,0,0,8500,120.0,2016
19745,10000,2,98,4,1,0,8500,58.0,2016
19746,6500,2,98,4,1,0,8500,58.0,2016
19747,30000,22,101,0,1,0,8500,80.0,2016
19748,16200,12,61,0,0,0,8500,90.0,2016
19749,120000,7,167,2,0,0,8590,95.0,2016
19750,58700,5,32,0,0,0,8590,87.0,2016
19751,82002,19,59,0,0,0,8600,136.0,2016
19752,54350,3,57,0,0,0,8640,82.0,2016
19753,156000,7,24,2,1,0,8650,150.0,2016
19754,92900,5,16,2,0,0,6999,95.0,2017
19755,40000,1,64,0,0,2,7000,60.0,2017
19756,34065,2,102,0,0,0,7099,69.0,2017
19757,44971,5,16,0,0,0,7190,69.0,2017
19758,16200,18,162,0,0,0,7200,69.0,2017
19759,17800,16,68,0,0,0,7200,67.0,2017
19760,18500,10,122,0,0,0,7250,69.0,2017
19761,25225,0,47,0,0,0,7260,60.0,2017
19762,31170,2,102,0,0,0,7280,69.0,2017
19763,45606,0,47,0,0,0,7280,60.0,2017
19764,39100,1,64,0,0,0,7290,60.0,2017
19765,20790,0,47,0,0,0,7290,60.0,2017
19766,58300,17,65,0,0,0,7290,75.0,2017
19767,28287,5,16,0,0,0,7290,69.0,2017
19768,28329,5,16,0,0,0,7290,69.0,2017
19769,230000,5,138,2,1,0,7300,131.0,2017
19770,50000,1,64,0,0,0,7300,75.0,2017
19771,35000,5,16,0,0,0,7300,69.0,2017
19772,46580,0,47,0,0,0,7331,60.0,2017
19773,45580,22,101,0,0,0,7350,80.0,2017
19774,75467,16,68,0,0,0,6490,67.0,2018
19775,16500,12,61,0,0,0,6500,73.0,2018
19776,16500,12,61,0,0,0,6500,73.0,2018
19777,70000,17,65,0,0,0,6680,60.0,2018
19778,65550,16,68,0,0,0,6740,67.0,2018
19779,48000,10,70,0,0,0,6799,69.0,2018
19780,78900,17,65,0,0,0,6900,60.0,2018
19781,27700,19,264,0,0,0,6990,68.0,2018
19782,45200,0,47,0,0,0,7190,60.0,2018
19783,27000,10,122,0,0,0,7199,69.0,2018
19784,72900,0,47,0,0,0,7260,60.0,2018
19785,84300,17,65,0,0,0,7330,60.0,2018
19786,42838,0,47,0,0,0,7332,60.0,2018
19787,45358,0,47,0,0,0,7392,60.0,2018
19788,3375,12,61,0,0,0,7470,73.0,2018
19789,40000,3,137,0,0,0,7480,69.0,2018
19790,77097,5,16,0,0,0,7490,69.0,2018
19791,44630,21,69,0,0,0,7500,71.0,2018
19792,48172,0,47,0,0,0,7532,60.0,2018
19793,47228,0,47,0,0,0,7532,60.0,2018
19794,33190,3,57,0,0,0,9990,82.0,2019
19795,27695,2,92,0,0,0,9995,76.0,2019
19796,14409,2,102,0,0,0,9995,90.0,2019
19797,19562,21,69,0,0,0,9999,71.0,2019
19798,7388,2,102,0,0,0,10000,69.0,2019
19799,18206,21,69,0,0,0,10099,71.0,2019
19800,19000,21,63,0,1,0,10180,71.0,2019
19801,15359,21,63,0,0,0,10200,71.0,2019
19802,18000,21,63,0,1,0,10280,71.0,2019
19803,18000,21,63,0,1,0,10280,71.0,2019
19804,19000,4,66,0,0,0,10280,72.0,2019
19805,24323,21,63,0,0,0,10290,71.0,2019
19806,16399,3,137,0,0,0,10290,72.0,2019
19807,14000,21,63,0,1,0,10380,71.0,2019
19808,15000,21,63,0,1,0,10380,71.0,2019
19809,880,5,197,0,0,0,10380,73.0,2019
19810,38700,16,86,0,0,0,10390,75.0,2019
19811,44950,17,52,0,0,0,10390,75.0,2019
19812,4249,21,69,0,0,0,10390,71.0,2019
19813,29499,3,57,0,0,0,10390,82.0,2019
19834,20,10,106,0,0,1,13690,69.0,2021
19835,10,18,162,0,0,2,13690,72.0,2021
19836,99,10,106,0,0,0,13699,69.0,2021
19837,99,10,106,0,0,0,13699,69.0,2021
19838,190,2,92,0,0,2,13890,67.0,2021
19839,20,10,106,0,0,1,13890,69.0,2021
19840,20,10,106,0,0,1,13890,69.0,2021
19841,20,10,106,0,0,1,13890,69.0,2021
19842,5000,5,16,0,0,0,13950,75.0,2021
19843,5000,5,16,0,0,0,13950,75.0,2021
19844,10,16,68,0,0,1,13960,67.0,2021
19845,190,11,17,0,0,1,13970,84.0,2021
19846,15,17,52,0,0,2,13980,60.0,2021
19847,10,16,68,0,0,2,13990,67.0,2021
19848,10,16,68,0,0,2,13990,67.0,2021
19849,10,10,106,0,1,1,13990,69.0,2021
19850,10,7,43,0,0,0,13990,95.0,2021
19851,20,10,106,0,0,1,13990,69.0,2021
19852,10,10,106,0,0,1,13990,69.0,2021
19853,150000,8,10,2,1,0,8990,163.0,2011
19854,210000,0,35,2,0,0,8990,140.0,2011
19855,142000,0,50,0,1,0,8997,122.0,2011
19856,129490,0,42,0,1,0,8999,122.0,2011
19857,99874,0,154,0,1,0,8999,160.0,2011
19858,168000,17,55,2,1,0,8999,170.0,2011
19859,183000,9,324,0,0,0,9000,170.0,2011
19860,107048,0,149,0,1,0,9188,179.0,2011
19861,79850,22,145,2,0,0,9190,90.0,2011
19862,71000,0,154,0,0,0,9199,122.0,2011
19863,62500,0,42,0,1,0,9200,122.0,2011
19864,144500,15,261,0,0,0,9250,156.0,2011
19865,112000,0,74,2,0,0,9290,140.0,2011
19866,84000,13,23,0,0,0,9300,170.0,2011
19867,100000,0,0,0,1,0,9449,160.0,2011
19868,173000,9,324,2,0,0,9450,170.0,2011
19869,159852,15,244,2,1,0,9450,136.0,2011
19870,60000,0,0,0,0,0,9490,105.0,2011
19871,76000,0,50,0,0,0,9490,122.0,2011
19872,94500,19,387,2,0,0,9500,129.0,2011
19873,134000,6,173,0,0,0,10999,165.0,2012
19874,95000,9,11,2,1,0,11200,143.0,2012
19875,95000,5,138,0,1,0,11250,140.0,2012
19876,204000,13,129,2,1,0,11350,184.0,2012
19877,89670,15,134,0,0,0,11390,122.0,2012
19878,100000,0,50,2,0,0,11490,170.0,2012
19879,125000,15,259,0,0,0,11498,156.0,2012
19880,81000,10,106,0,1,0,11499,140.0,2012
19881,79870,0,35,2,1,0,11500,105.0,2012
19882,119600,9,143,2,0,0,11500,140.0,2012
19883,125000,6,173,2,1,0,11500,175.0,2012
19884,63711,0,149,0,0,0,11500,122.0,2012
19885,156319,15,244,2,0,0,11500,136.0,2012
19886,68650,4,41,7,0,0,11550,147.0,2012
19887,153500,7,125,2,1,0,11690,163.0,2012
19888,215000,9,324,2,0,0,11700,177.0,2012
19889,87000,0,322,2,0,0,11750,140.0,2012
19890,226000,15,235,2,1,0,11840,170.0,2012
19891,94500,5,138,0,1,0,11850,140.0,2012
19892,54657,0,35,0,0,0,11900,140.0,2012
19893,44180,3,117,0,0,0,11990,120.0,2013
19894,51000,7,146,0,0,0,11990,150.0,2013
19895,61755,0,20,0,1,0,11990,160.0,2013
19896,199800,0,0,2,0,0,11999,184.0,2013
19897,86254,17,76,0,1,0,12000,140.0,2013
19898,169894,0,267,2,0,0,12000,140.0,2013
19899,93158,28,249,2,0,0,12221,150.0,2013
19900,95000,0,35,2,0,0,12290,140.0,2013
19901,71037,5,124,0,0,0,12290,140.0,2013
19902,165000,0,267,2,1,0,12290,177.0,2013
19903,90964,13,58,0,0,0,12300,136.0,2013
19904,149500,13,212,2,1,0,12300,184.0,2013
19906,145000,13,49,0,1,0,12400,136.0,2013
19908,57000,17,76,0,1,0,12490,179.0,2013
19909,99430,7,123,0,0,0,12490,150.0,2013
19910,103000,0,50,2,1,0,12499,177.0,2013
19911,132000,7,123,2,1,0,12500,163.0,2013
19912,88000,0,12,0,1,0,12500,140.0,2013
19913,99050,5,28,2,0,0,12999,194.0,2014
19914,106371,6,173,2,0,0,12999,150.0,2014
19915,81000,0,34,0,1,0,13000,125.0,2014
19916,87000,0,267,2,1,0,13000,140.0,2014
19917,147700,15,152,2,0,0,13000,170.0,2014
19918,98850,4,4,1,1,0,13150,136.0,2014
19919,123440,13,30,2,1,0,13190,184.0,2014
19920,52000,37,106,0,1,0,13400,140.0,2014
19921,138000,13,245,2,0,0,13440,184.0,2014
19922,48000,25,155,0,0,0,13440,117.0,2014
19923,54964,7,123,0,0,0,13490,150.0,2014
19924,124000,17,55,2,0,0,13499,140.0,2014
19925,80600,1,38,0,0,0,13500,179.0,2014
19926,83000,18,82,2,1,0,13500,116.0,2014
19927,99000,6,173,2,0,0,13550,150.0,2014
19928,43000,9,143,0,0,0,13600,122.0,2014
19929,210000,9,233,2,1,0,13699,204.0,2014
19930,111111,9,143,0,0,0,13699,150.0,2014
19931,113000,0,149,2,0,0,13699,177.0,2014
19932,70200,28,249,2,1,0,13740,150.0,2014
19933,50995,0,215,0,0,0,12980,110.0,2015
19934,127398,7,123,2,1,0,12990,179.0,2015
19935,76792,0,0,0,0,0,12990,150.0,2015
19936,68324,11,238,0,0,0,12990,135.0,2015
19937,82000,2,262,2,0,0,12990,131.0,2015
19938,43500,13,23,0,0,0,12990,136.0,2015
19939,204300,13,428,2,1,0,12990,150.0,2015
19940,22000,17,76,0,0,0,12990,110.0,2015
19941,58350,5,6,2,1,0,12999,131.0,2015
19942,51663,0,0,0,0,0,13000,125.0,2015
19943,39000,11,238,0,0,0,13000,135.0,2015
19944,74337,14,357,2,0,0,13000,170.0,2015
19945,175500,15,244,2,-1,0,13200,135.0,2015
19946,54000,7,43,0,0,0,13300,219.0,2015
19947,204000,0,50,2,0,0,13300,150.0,2015
19948,101357,0,149,0,0,0,13331,122.0,2015
19949,98789,0,35,2,1,0,13356,140.0,2015
19950,62179,14,179,0,1,0,13450,136.0,2015
19951,41577,22,201,0,1,0,13490,117.0,2015
19952,73993,0,74,0,0,0,13490,150.0,2015
19953,75700,5,124,2,0,0,12399,136.0,2016
19954,79000,3,3,2,1,0,12400,120.0,2016
19955,60000,0,0,2,0,0,12400,110.0,2016
19956,95990,5,28,2,0,0,12450,136.0,2016
19957,41800,5,22,0,0,0,12480,125.0,2016
19958,58444,18,247,2,0,0,12485,120.0,2016
19959,28500,5,22,0,0,0,12490,125.0,2016
19961,58866,0,97,2,0,0,12490,102.0,2016
19962,68510,5,124,0,0,0,12497,140.0,2016
19963,51984,22,72,0,0,0,12499,116.0,2016
19964,65200,0,12,0,0,0,12500,90.0,2016
19965,24600,14,29,0,0,0,12500,75.0,2016
19966,30460,7,33,0,0,0,12500,125.0,2016
19967,80380,0,0,2,1,0,12550,110.0,2016
19968,26000,2,2,0,0,0,12575,116.0,2016
19969,23550,5,32,0,1,0,12590,87.0,2016
19970,108000,17,76,2,1,0,12600,150.0,2016
19971,147879,1,38,2,0,0,12650,150.0,2016
19972,151286,1,38,2,1,0,10880,116.0,2017
19973,175212,17,76,2,0,0,10900,116.0,2017
19974,62239,0,47,4,1,0,10977,82.0,2017
19975,30000,5,16,0,1,0,10980,90.0,2017
19976,45640,12,61,0,1,0,10990,90.0,2017
19977,115730,17,76,2,0,0,10990,150.0,2017
19978,130000,0,0,2,1,0,10990,116.0,2017
19979,5390,0,12,0,0,0,10990,60.0,2017
19980,25122,7,43,0,0,0,10990,101.0,2017
19981,47034,7,112,0,0,0,10990,125.0,2017
19982,67147,7,112,0,0,0,10990,111.0,2017
19983,43126,7,43,3,0,0,10990,101.0,2017
19984,28577,18,99,0,0,0,10990,82.0,2017
19985,42347,0,47,0,0,0,10994,75.0,2017
19986,24000,14,29,0,0,0,10998,102.0,2017
19987,64000,14,193,2,0,0,10998,95.0,2017
19988,48000,5,32,0,0,0,11000,87.0,2017
19989,47767,0,12,0,0,0,11170,60.0,2017
19990,17300,10,195,0,0,0,11200,135.0,2017
19991,93635,15,100,2,0,0,11200,110.0,2017
19992,19260,21,63,4,1,0,13690,82.0,2018
19993,56900,13,23,0,0,0,13750,136.0,2018
19994,99800,5,28,2,1,0,13790,136.0,2018
19995,35000,11,51,0,0,0,13790,135.0,2018
19996,9000,0,12,0,0,0,13800,75.0,2018
19997,133318,0,50,2,0,0,13840,120.0,2018
19998,147231,0,50,2,0,0,13849,150.0,2018
19999,149017,17,55,2,0,0,13849,120.0,2018
20000,40045,7,24,2,0,0,13850,120.0,2018
20001,25709,14,29,0,0,0,13850,102.0,2018
20002,77027,1,38,0,0,0,13890,125.0,2018
20003,23500,11,119,0,0,0,13900,135.0,2018
20004,108240,28,156,2,0,0,13931,120.0,2018
20005,149715,0,50,2,0,0,13949,150.0,2018
20006,31770,0,0,2,0,0,13950,116.0,2018
20007,89500,0,0,0,0,0,13950,125.0,2018
20008,148000,0,50,2,1,0,13950,120.0,2018
20009,122708,13,141,2,1,0,13979,150.0,2018
20010,85819,23,85,0,0,0,13980,131.0,2018
20011,24134,0,47,0,0,0,13980,90.0,2018
20012,38000,12,18,0,0,0,13900,114.0,2019
20013,12000,4,45,0,0,1,13900,111.0,2019
20014,12000,5,16,0,0,0,13900,75.0,2019
20015,3000,4,45,0,0,0,13940,111.0,2019
20016,120281,0,0,2,1,0,13949,116.0,2019
20017,7500,2,98,4,1,2,13960,58.0,2019
20018,7547,2,91,0,0,2,13975,131.0,2019
20019,6290,5,16,0,1,0,13980,90.0,2019
20020,11450,5,22,0,0,0,13980,105.0,2019
20021,108848,0,215,2,0,0,13980,116.0,2019
20022,2100,5,16,0,1,0,13980,90.0,2019
20023,16946,5,32,0,0,0,13990,101.0,2019
20024,9495,21,69,4,1,0,13990,82.0,2019
20025,18900,5,110,2,0,0,13990,76.0,2019
20026,22000,7,43,0,0,0,13990,95.0,2019
20027,10700,5,16,0,1,0,13999,90.0,2019
20028,59998,5,22,2,0,0,14190,136.0,2019
20029,4780,5,32,0,0,0,14290,101.0,2019
20030,39848,5,22,2,0,0,14470,136.0,2019
20031,16554,18,99,0,1,0,14485,110.0,2019
20032,10100,2,92,0,0,0,12975,76.0,2020
20033,14660,2,92,0,0,0,12975,90.0,2020
20034,15720,5,16,0,0,0,12980,75.0,2020
20035,14877,5,16,0,0,0,12980,75.0,2020
20036,70,10,106,0,0,1,12980,69.0,2020
20037,2900,2,102,0,0,0,12990,73.0,2020
20038,6100,16,68,0,0,2,12990,67.0,2020
20039,10,16,68,0,0,2,12990,67.0,2020
20040,23649,7,43,0,0,0,12996,95.0,2020
20041,11571,5,16,0,0,0,13180,101.0,2020
20042,5700,2,92,0,0,2,13180,72.0,2020
20043,5300,5,16,0,0,0,13250,101.0,2020
20044,7000,5,16,0,0,0,13340,75.0,2020
20045,10,18,99,0,0,3,13450,83.0,2020
20046,3200,10,106,0,0,2,13450,69.0,2020
20047,10,5,16,0,0,1,13490,75.0,2020
20048,23000,7,43,0,0,0,13490,95.0,2020
20049,10,12,61,0,0,0,13490,101.0,2020
20050,1900,7,43,0,0,0,13500,75.0,2020
20051,4999,7,103,0,0,2,13500,86.0,2020
20052,10,17,52,0,0,0,18440,95.0,2021
20053,10,17,52,0,0,1,18440,95.0,2021
20054,10,17,52,0,0,1,18440,95.0,2021
20055,50,17,52,0,1,3,18450,95.0,2021
20056,50,17,52,0,1,3,18450,95.0,2021
20057,5000,0,47,0,0,2,18589,116.0,2021
20058,1500,2,92,0,0,2,18690,101.0,2021
20059,5,16,86,0,0,2,18700,101.0,2021
20060,1250,12,290,2,0,1,18750,116.0,2021
20061,50,5,16,0,1,3,18790,101.0,2021
20062,15,16,86,0,0,1,18790,101.0,2021
20063,15,16,86,0,0,1,18790,101.0,2021
20064,1000,4,341,2,0,2,18890,102.0,2021
20065,100,17,52,0,0,1,18930,95.0,2021
20066,50,11,17,0,0,1,18950,101.0,2021
20067,50,16,114,0,1,1,18990,120.0,2021
20068,50,16,114,0,1,0,18990,120.0,2021
20069,0,16,86,0,1,1,18990,101.0,2021
20070,10,16,86,0,1,1,18990,101.0,2021
20071,20,7,167,0,0,1,19028,101.0,2021
20072,175000,13,212,2,0,0,8990,143.0,2011
20073,95150,0,35,0,0,0,8990,105.0,2011
20074,31908,5,28,0,0,0,8990,116.0,2011
20075,119330,0,35,2,0,0,8990,140.0,2011
20076,72494,15,128,0,1,0,8990,95.0,2011
20077,139200,0,50,2,1,0,8990,140.0,2011
20078,55000,0,42,0,0,0,8990,105.0,2011
20079,131700,0,0,0,0,0,8999,160.0,2011
20080,124000,7,123,2,1,0,8999,140.0,2011
20081,121000,7,24,0,1,0,8999,125.0,2011
20082,74400,0,0,0,1,0,9000,105.0,2011
20083,157000,7,123,2,0,0,9000,140.0,2011
20084,199650,0,154,0,0,0,9000,160.0,2011
20085,81564,13,49,0,0,0,9000,122.0,2011
20086,85250,9,143,2,0,0,9180,105.0,2011
20087,109000,16,31,0,1,0,9200,163.0,2011
20088,96000,9,143,0,0,0,9200,125.0,2011
20089,146133,15,244,2,0,0,9200,136.0,2011
20090,58740,0,12,0,0,0,9200,105.0,2011
20091,126000,0,0,0,1,0,9250,160.0,2011
20092,228426,28,416,2,1,0,10540,215.0,2012
20093,77950,22,72,0,0,0,10550,141.0,2012
20094,152300,0,50,2,0,0,10750,170.0,2012
20095,59682,5,124,0,0,0,10750,140.0,2012
20096,40372,0,12,0,1,0,10770,86.0,2012
20097,125000,13,23,0,0,0,10800,170.0,2012
20098,109300,3,380,0,0,0,10850,156.0,2012
20099,77860,6,188,0,1,0,10880,144.0,2012
20100,124000,9,143,0,1,0,10899,179.0,2012
20101,72687,9,143,2,0,0,10900,140.0,2012
20102,78100,3,380,0,0,0,10950,156.0,2012
20103,103000,6,184,0,1,0,10950,155.0,2012
20104,116719,0,35,2,1,0,10970,105.0,2012
20105,71816,0,35,0,0,0,10980,105.0,2012
20106,91900,0,35,2,1,0,10989,105.0,2012
20107,22000,9,39,0,0,0,10990,86.0,2012
20108,149500,0,50,2,1,0,10990,170.0,2012
20109,138565,13,212,2,1,0,10990,143.0,2012
20110,106700,13,30,2,0,0,10990,184.0,2012
20111,205800,15,152,2,1,0,10990,170.0,2013
20112,71700,25,257,2,0,0,10990,150.0,2013
20113,91483,14,26,0,1,0,10990,122.0,2013
20114,52930,5,22,0,0,0,10999,120.0,2013
20115,70000,17,55,2,0,0,10999,170.0,2013
20116,128000,0,74,2,1,0,11000,177.0,2013
20117,77200,0,0,0,1,0,11000,105.0,2013
20118,113000,0,97,2,0,0,11000,75.0,2013
20119,205000,13,129,2,1,0,11100,184.0,2013
20120,42150,0,12,0,1,0,11200,105.0,2013
20121,50000,2,91,0,1,0,11250,120.0,2013
20122,106420,11,238,0,0,0,11250,135.0,2013
20123,112054,9,143,0,0,0,11250,122.0,2013
20124,130098,15,152,2,1,0,11290,170.0,2013
20125,115000,0,0,2,0,0,11300,105.0,2013
20126,49000,14,205,2,1,0,11300,111.0,2013
20127,145759,6,173,0,0,0,11350,160.0,2013
20128,86812,0,35,2,1,0,11400,105.0,2013
20129,73488,0,0,6,0,0,11200,110.0,2014
20130,113600,0,149,2,0,0,11200,110.0,2014
20131,57240,5,124,0,0,0,11249,140.0,2014
20132,121950,6,7,2,0,0,11250,150.0,2014
20133,68000,9,39,0,0,0,11290,86.0,2014
20134,88000,13,49,0,0,0,11300,136.0,2014
20135,99000,0,0,0,0,0,11300,140.0,2014
20136,60000,28,156,0,0,0,11385,120.0,2014
20137,74900,0,0,6,0,0,11400,110.0,2014
20138,84087,0,0,0,0,0,11400,122.0,2014
20139,117000,25,155,2,0,0,11400,150.0,2014
20140,62162,0,0,0,0,0,11410,86.0,2014
20141,47994,7,112,2,0,0,11450,90.0,2014
20142,191000,0,240,2,0,0,11480,140.0,2014
20143,110072,15,27,2,0,0,11490,109.0,2014
20144,77350,13,49,0,0,0,11490,136.0,2014
20145,168000,1,252,2,0,0,11490,140.0,2014
20146,56262,5,28,0,0,0,11490,140.0,2014
